ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45812798,6429,779,7,268,2013,9,1,2,2.5,234218,4,0,1,1,0,14,12
45769663,12544,1750,7,535,2008,9,1,2,3.3,334414,6,0,0,1,0,14,12
45797505,20071,730,4,387,2016,9,1,5,1.6,72507,4,0,1,1,0,1,4
45802939,26999,707,4,733,2011,4,1,1,2,164651,4,0,1,1,0,14,4
45763969,4547,1017,4,387,2017,9,1,5,2,115974,4,0,1,1,0,14,12
45783181,14113,862,6,222,2000,1,1,0,2,245000,8,2,2,0,0,12,10
45816591,251,584,4,387,2014,9,1,5,1.8,40963,4,0,1,1,0,2,12
45773293,2901,586,1,317,2012,9,1,5,1.8,181550,4,0,1,1,0,2,12
45815080,5645,781,7,268,2012,9,1,5,2.5,230336,4,0,1,1,0,1,12
45655119,188,1172,5,701,2011,4,1,2,3.5,101816,6,0,0,1,0,1,12
45065619,12231,503,7,896,2012,3,0,5,1.5,136640,4,0,1,0,0,14,8
44934463,12858,528,2,448,2014,3,0,5,1.6,56000,4,0,1,1,0,0,10
45757428,220,1185,2,409,2009,4,1,2,2.5,193614,4,0,1,1,0,14,0
45646193,3763,1850,6,605,2008,4,1,1,3.5,366869,6,0,0,1,0,1,12
45809644,18422,503,7,145,2012,3,1,5,1.5,103000,4,0,1,1,0,15,4
45813454,706,1018,0,94,2011,9,1,5,3,163739,6,0,0,1,0,14,12
45768086,26030,382,1,853,2017,3,1,2,1.5,52062,4,0,1,1,0,2,0
45767966,220,574,3,560,2010,3,1,2,1.3,184250,4,0,1,1,0,7,0
45739445,10976,1408,2,799,2007,6,0,1,2.2,170000,4,1,1,1,0,1,2
45754363,22894,1711.27272727273,0,871,2006,4,1,1,3,235000,6,2,0,1,0,1,8
45804983,40769,1327,7,268,2018,9,1,5,2.5,43000,4,2,1,1,0,2,12
45802803,42764,696,4,733,2013,4,1,1,2.2,164593,4,0,1,1,0,7,4
45811209,14069,1714,6,502,2017,4,1,5,3.5,33000,6,2,0,1,0,14,12
45465009,24462,1077,7,220,2019,4,1,5,2,10610,4,0,1,1,0,12,12
45368623,10976,1268,7,145,2012,3,0,2,1.5,67000,4,3,1,1,1,12,4
45808935,22567,650,1,162,2016,3,1,5,1.4,94793,4,0,1,1,0,1,4
45815238,1098,1793,6,722,2011,9,1,5,2,274563,8,0,2,1,0,14,12
45795180,5959,2004,6,17,1998,9,0,5,2.4,128965,6,0,2,1,0,12,6
45793009,6909,876,1,317,2009,9,1,5,1.8,119484,4,0,1,1,0,1,4
45810072,15530,502,7,145,2013,3,1,5,1.5,179000,4,0,1,1,0,14,4
45759865,862,2455,5,517,2008,4,1,5,2,280354,8,0,0,1,0,14,0
45804429,40556,1017,4,817,2017,4,1,1,2,48089,4,0,1,1,0,14,4
45768909,5331,1527,6,174,1995,9,0,5,1.8,335000,4,1,2,1,0,12,2
45788796,18817,836,0,2,2010,9,1,1,2,197000,4,1,1,1,0,1,0
45794124,6586,1446.97098646035,3,312,1998,4,0,4,2,100000,4,0,0,1,1,12,12
45801622,20005,583,4,387,2011,9,1,5,1.6,106616,4,0,1,1,0,1,4
45810592,16778,765,1,639,2015,4,1,4,2,34328,4,0,1,1,0,7,4
45810532,22357,640,1,639,2013,4,1,1,2,121042,4,0,1,1,0,14,4
45768392,1568,1172,7,535,2011,4,1,2,3.5,342622,6,0,0,1,0,1,12
45755119,1568,505,2,465,2018,9,1,2,2,93453,4,0,1,1,0,7,12
45797486,19933,531,4,387,2012,9,1,5,1.6,134000,4,0,1,1,0,14,4
45655735,2509,1399,5,701,2010,4,1,2,3.5,315270,6,0,0,1,0,7,12
45801490,17000,474,1,317,2013,9,1,5,1.4,115000,4,2,1,1,0,7,10
45773463,392,394,7,268,2014,1,1,2,2.5,374808,4,0,1,1,0,14,12
45802550,14069,1176,4,733,2019,7,1,5,2.2,9087,4,0,1,1,0,2,4
45809891,45872,1017,3,293,2017,1,1,5,2,57895,4,0,1,1,0,12,4
45813079,251,753,4,748,2012,9,1,5,2.4,151782,4,0,1,1,0,2,12
45788904,59586,1055,5,694,2013,4,1,5,3.5,111460,6,2,0,1,0,12,12
44684280,48610,1391,6,252,2012,9,1,5,2,43000,8,2,2,1,0,1,12
45733434,47107,765,4,748,2015,9,1,5,2,59000,4,0,1,1,0,14,4
44942364,7213,862,2,465,2011,9,0,2,2.5,224000,4,2,1,1,0,7,12
45647551,3607,781,7,268,2012,9,1,2,2.5,156518,4,0,1,1,0,14,12
45765589,26971,1820,7,792,2019,9,1,5,3.5,18555,6,0,0,1,0,1,12
45798021,14834,531,4,387,2012,9,1,5,1.6,131443,4,0,1,1,0,12,4
45797300,14454,583,4,387,2011,9,1,5,1.6,128980,4,0,1,1,0,12,4
45655712,706,761,7,643,2010,3,1,2,1.8,73402,4,0,1,1,0,14,12
45779472,11604,777,2,465,2014,9,1,5,2.5,176000,4,2,1,1,0,14,10
45767512,314,1053,6,361,2014,9,1,1,3.5,149486,6,0,0,1,0,12,12
45660962,34811,919,0,871,2012,4,1,1,3,70994,6,0,0,1,0,1,0
45798349,18817,755.375,3,293,2012,9,1,2,1.5,180000,4,3,1,1,0,13,8
45813978,34497,697,6,837,2012,7,1,1,2.2,196000,8,2,2,1,0,6,8
45786008,19444,1507.30769230769,6,837,2006,7,0,1,2.2,259000,6,2,2,1,0,4,4
45655685,3293,761,7,643,2010,3,1,2,1.8,159382,4,0,1,1,0,14,12
45662193,784,448,3,560,2012,3,1,2,1.3,321269,4,0,1,1,0,11,0
45760901,12858,1018,6,487,2011,4,1,1,3,137270,6,0,0,1,0,7,12
45810399,28043,831,1,639,2017,4,1,1,1.6,109953,4,0,1,1,0,1,4
45810894,13328,738,1,317,2017,9,1,5,1.4,78667,4,0,1,1,0,2,12
45809865,56177,690,3,293,2016,1,1,5,1.5,50497,4,0,1,1,0,1,4
45748414,14069,1575,6,511,2018,4,1,5,3,40000,6,2,0,1,0,1,12
45772075,22580,1017,6,355,2017,9,1,5,2,50930,4,0,2,1,0,1,12
44714424,17876,353,7,643,2015,9,0,2,1.8,203101,4,0,1,1,0,14,12
45810335,5959,934,2,465,2015,9,1,5,2.5,150091,4,0,1,1,0,12,12
45793496,4200,1429.8433516297,6,11,1985,9,0,0,2,284000,4,1,2,1,0,11,0
45798017,14834,583,4,387,2011,9,1,5,1.6,147700,4,0,1,1,0,1,4
45732635,16151,891,4,748,2016,9,1,4,2,286974,4,0,1,1,0,14,4
45804436,23239,836,4,817,2010,4,1,1,2,124289,4,0,1,1,0,7,4
45772850,9565,397,5,258,2016,3,1,2,1.8,71904,4,0,1,1,0,14,0
45771113,3450,753,1,407,2012,4,1,5,2.4,233733,4,0,1,1,0,1,12
45802400,6269,1099,4,525,2010,9,1,5,2.7,93168,4,0,1,1,0,12,4
45788963,24775,645,5,258,2011,3,1,2,1.8,80000,6,0,1,1,0,7,10
45653896,784,917,0,871,2013,9,1,1,3,0,6,0,0,1,0,1,0
45730227,25591,530,4,387,2013,9,1,5,1.6,81351,4,0,1,1,0,14,4
45798462,18817,598.5,4,827,2013,3,0,5,1.6,80000,4,2,1,1,0,14,4
45732956,15681,891,4,748,2016,9,1,4,2,295509,4,0,1,1,0,12,4
45619226,627,1172,6,361,2011,9,1,1,3.5,134904,6,0,0,1,0,7,12
45815836,6429,585,4,387,2013,9,1,5,1.8,141603,4,0,1,1,0,2,12
45646945,3136,781,7,268,2012,9,1,2,2.5,159379,4,0,1,1,0,14,12
45810400,23389,730,1,639,2016,4,1,1,1.6,128495,4,0,1,1,0,14,4
45793473,24462,582.788167938931,7,643,2013,10,0,2,1.8,126000,4,3,1,1,0,14,6
45241160,6899,521,1,317,2011,9,1,5,1.4,131000,4,0,1,1,0,12,10
45769801,69935,1646,5,517,2015,4,1,5,4.6,273493,8,0,0,1,0,12,0
45815007,4077,781,7,268,2012,9,1,5,2.5,200870,4,0,1,1,0,12,12
45804629,17249,1141,5,531,2009,9,1,2,2.4,264000,4,2,1,1,0,2,10
45810031,28592,502,7,145,2013,3,1,5,1.5,37900,4,0,1,1,0,2,4
45323998,36065,1020.57819905213,0,871,2012,4,1,5,4.4,186000,8,2,0,1,0,1,10
45792704,12544,748,1,10,2012,9,1,5,2.4,96973,4,0,1,1,0,1,4
45802922,24920,707,4,733,2011,4,1,1,2,117139,4,0,1,1,0,7,4
45796070,15681,738,1,317,2017,9,1,5,1.4,77174,4,0,1,1,0,11,0
45732934,16308,891,4,748,2016,9,1,4,2,510225,4,0,1,1,0,14,4
45759134,13642,749.991967871486,7,145,2012,3,0,2,1.5,160000,4,3,1,1,1,11,4
45637937,26030,595.03007518797,2,465,2013,9,1,6,2,160000,4,3,1,1,0,4,12
45768125,627,475,1,853,2012,4,1,2,1.4,188419,4,0,1,1,0,11,0
45787307,12858,888.488372093023,7,643,2007,3,0,2,1.5,123000,4,3,1,1,0,1,4
45633005,12231,746,7,644,2009,9,1,2,1.5,127300,4,0,1,1,0,12,12
45815741,20385,382,2,465,2015,9,1,6,2,118000,4,2,1,1,0,7,10
45720541,56450,1306.25,6,252,2012,1,1,5,2,110000,8,0,0,1,0,1,12
45809964,29762,585,3,293,2013,9,1,5,1.8,155465,4,0,1,1,0,7,4
45764172,31675,1817,7,792,2020,9,1,5,3.5,1669,6,0,0,1,0,1,12
45814926,22580,779,7,268,2013,9,1,5,2.5,350400,4,2,1,1,0,14,8
45669581,31988,779,7,268,2013,9,0,2,2.5,62915,4,0,1,1,0,14,12
45809124,17023,501,3,425,2014,3,1,5,1.5,52350,4,0,1,1,0,12,4
45802825,36231,642,4,733,2012,4,1,1,2,68359,4,0,1,1,0,12,4
45813858,470,777,2,465,2014,9,1,5,2.5,111304,4,0,1,1,0,14,12
45809219,36539,271,7,145,2014,3,1,2,1.5,8646,4,0,1,1,0,14,4
45781923,30,746,7,673,2008,9,0,5,1.8,220000,4,0,1,1,0,14,8
45797417,7527,1342.66873449132,6,837,1999,7,1,0,2.3,200000,4,0,1,1,1,12,4
45629166,3763,640,2,465,2013,9,1,2,2,320554,4,0,1,1,0,14,0
45803366,15681,891,4,748,2016,9,1,4,2,322292,4,0,1,1,0,12,4
45809436,12758,308,3,425,2015,3,1,2,1.5,161414,4,0,1,1,0,12,4
45802809,25512,911,4,733,2010,4,1,1,2.2,161642,4,0,1,1,0,12,4
45645774,627,1360,5,516,2013,4,1,5,4.6,243467,8,0,0,1,0,14,0
45733130,15060,765,4,748,2015,9,1,4,2,143522,4,0,1,1,0,12,4
45768748,2038,353,7,643,2015,4,1,2,1.8,104795,4,0,1,1,0,14,12
45765607,31047,1820,7,792,2019,9,1,5,3.5,17542,6,0,2,1,0,12,12
45803139,6743,707,4,748,2011,9,1,4,2,457978,4,0,1,1,0,12,4
45806595,20698,1058,5,701,2012,4,1,2,3.5,236016,6,0,1,1,0,1,12
42733075,9408,1268,7,145,2012,3,0,2,1.5,145000,4,0,1,1,1,7,2
45804758,42218,639,4,817,2014,4,1,1,2,65863,4,0,1,1,0,14,4
45434300,21639,934,7,268,2015,9,0,5,2.5,178000,4,2,1,1,0,1,12
45803005,59837,1079,4,733,2018,4,1,1,2,41778,4,0,1,1,0,2,4
45209767,23521,640,0,867,2013,4,1,5,2,208000,4,2,0,1,0,14,12
45813588,3763,1304,0,891,2013,4,1,5,4.4,218518,8,0,0,1,0,14,12
45644661,3450,607,7,268,2019,9,1,2,2.5,9626,4,0,1,1,0,1,12
45803811,35557,891,4,817,2016,4,1,1,2,187270,4,0,1,1,0,12,4
45804651,38229,877,4,817,2017,4,1,1,1.7,83259,4,0,1,1,0,1,4
45789639,23521,377.528,1,853,2012,9,1,6,1.4,62000,4,0,1,1,0,14,10
45732985,7809,891,4,748,2016,9,1,4,2,447460,4,0,1,1,0,8,4
45772382,4861,1058,6,361,2012,9,1,1,3.5,128202,6,0,2,1,0,1,12
45815453,31,765,5,633,2015,4,1,5,2,76021,4,0,1,1,0,1,12
45509222,23207,639,0,50,2014,9,1,5,2,47000,4,0,2,1,0,12,8
45759472,470,753,4,748,2012,4,1,2,2.4,123862,4,0,1,1,0,14,0
45095253,10500,888.488372093023,7,643,2007,9,0,5,1.5,288166,4,0,1,1,0,14,4
45802106,41629,1249,4,526,2017,10,1,1,2.5,129841,4,0,1,1,0,1,4
45631361,941,1104,0,871,2015,4,1,1,3,196614,6,0,0,1,0,1,0
45325339,15681,308,7,643,2014,9,0,2,1.8,90000,4,2,1,1,0,2,8
45806404,14113,1119.75,7,298,2007,7,0,1,2.2,188000,4,1,1,1,0,7,6
44348613,31988,757.14552238806,7,268,2013,9,0,2,2.5,62000,4,0,1,1,0,14,12
45800958,10663,872.02838865217,7,624,2004,9,0,5,2.5,138000,6,2,2,1,1,14,12
45775958,13485,1711.27272727273,0,871,2003,4,1,0,3,178942,6,2,1,1,0,1,8
45767096,13485,645,4,387,2011,9,0,5,1.8,152493,4,0,1,1,0,13,4
45760764,4077,1714,6,502,2017,4,1,5,3.5,39814,6,0,2,1,0,1,0
45792855,16308,1271.22222222222,7,268,2008,9,1,2,2.4,236190,4,0,1,1,0,7,10
45769734,862,259,1,853,2014,4,1,2,1.4,133195,4,0,1,1,0,1,0
45801970,16778,531,4,387,2012,9,1,5,1.6,41279,4,0,1,1,0,14,4
45442561,12074,843,7,643,2008,3,1,2,1.5,172100,4,2,1,1,0,3,12
43611740,26657,1091,7,274,2016,9,1,5,2.5,52359,4,0,1,1,0,4,8
45809132,25440,833,1,289,2015,4,1,1,2.2,70000,4,0,1,1,0,7,4
45429936,14069,1356,5,516,2014,4,1,5,4.6,71000,8,2,0,1,0,1,0
45640835,1098,394,7,268,2014,9,1,2,2.5,398069,4,0,1,1,0,1,12
45758958,1568,872.02838865217,7,824,2003,7,0,5,2,128965,4,0,1,2,0,12,4
45802259,37000,777,4,526,2014,7,1,1,2.5,120804,4,0,1,1,0,12,4
45813968,6115,1399,5,694,2010,4,1,5,3.5,197044,6,0,0,1,0,7,12
45758421,21953,777,7,680,2014,4,1,5,2.5,153312,4,0,1,1,0,1,0
45660982,220,919,0,871,2012,4,1,1,3,273962,6,0,0,1,0,14,0
45280588,18189,308,7,651,2014,9,1,2,1.8,112000,4,2,1,1,0,8,12
45732857,10036,891,4,748,2016,9,1,4,2,517559,4,0,1,1,0,8,4
45683824,16621,1017,4,387,2017,9,0,5,2,22000,4,2,1,1,0,7,0
45773537,10349,394,7,268,2014,9,1,2,2.5,0,4,0,1,1,0,1,12
45642726,470,382,2,465,2015,9,1,2,2,367720,4,0,1,1,0,14,0
44779724,13172,749.991967871486,7,145,2012,3,0,2,1.5,154000,4,0,1,1,1,14,2
45675113,5645,1446.97098646035,3,312,1997,4,0,5,2,230000,4,0,1,1,1,12,2
45631971,157,640,2,465,2013,9,1,2,2,339920,4,0,1,1,0,14,0
45655076,314,1646,5,516,2015,4,1,5,4.6,102907,8,0,0,1,0,1,0
45656628,2509,574,3,560,2010,3,1,2,1.3,210758,4,0,1,1,0,12,0
45793881,7213,1286,1,289,2007,4,1,1,2,56327,4,0,1,1,0,14,4
45808982,8938,531,1,162,2012,3,1,5,1.6,49126,4,0,1,1,0,1,4
45803217,15035,836,4,748,2010,9,1,5,2,93865,4,0,1,1,0,5,4
45642679,3763,779,7,268,2013,9,1,2,2.5,124912,4,0,1,1,0,14,12
44765681,15994,1624,5,694,2008,4,1,5,3.5,163000,6,2,0,1,0,12,8
45803176,11604,639,4,748,2014,9,1,4,2,275877,4,0,1,1,0,12,4
45797272,19613,836,4,522,2010,1,1,5,2,104022,4,0,1,1,0,14,4
45760560,22266,1399,7,680,2010,4,0,5,3.5,160000,6,0,1,1,0,12,8
45784918,1111,855,0,863,2009,3,0,1,2,215000,4,1,2,1,0,1,8
45782203,22580,1111.16666666667,6,510,2011,4,1,5,3.5,11111,6,2,2,1,0,1,8
44922270,16935,382,4,756,2014,9,1,2,2.4,73825,4,0,1,1,0,1,8
45809845,18033,584,7,643,2014,9,0,5,1.8,187200,4,0,1,1,0,2,8
45656271,470,753,4,748,2012,9,1,2,2.4,202864,4,0,1,1,0,2,0
45812751,627,1080,1,815,2014,4,1,5,3.6,151358,6,0,1,1,0,11,12
45774092,5645,1108,2,630,2014,9,1,5,3.7,167046,6,0,2,1,0,14,12
45433610,11917,649,3,425,2010,3,0,5,1.5,129000,4,0,1,1,0,2,0
45809369,31211,400,3,425,2018,10,1,2,1.5,57809,4,0,1,1,0,1,4
45775724,9095,843,7,643,2008,3,0,2,1.5,150000,4,3,1,1,0,6,2
45798049,11864,687,4,387,2010,9,1,5,1.6,118698,4,0,1,1,0,12,4
45766186,392,738,1,10,2017,4,1,5,1.4,96792,4,0,1,1,0,1,12
45768497,2352,1466,2,424,2014,9,1,5,2,170541,8,0,2,1,0,12,12
45755624,15681,761,2,797,2010,2,0,1,1.8,132000,4,1,1,1,0,14,6
45801406,15681,730,4,138,2016,9,1,1,1.6,32104,4,0,1,1,0,14,4
45651135,3607,781,7,268,2012,9,1,2,2.5,156518,4,0,1,1,0,14,12
45773555,12544,528,2,448,2014,9,1,5,1.6,91125,4,0,1,1,0,7,0
45733704,49751,1079,4,748,2018,9,1,5,2,77130,4,0,1,1,0,2,4
45742675,13172,888.488372093023,7,643,2007,9,1,2,1.5,144000,4,2,1,1,0,7,0
45596006,27598,1017,4,820,2017,4,0,5,2,60704,4,0,1,1,0,1,10
45813618,9408,463,7,643,2018,9,1,2,1.8,44114,4,0,1,1,0,12,12
45813815,8467,1533.25,2,799,2001,6,0,1,2,179000,4,1,1,1,0,2,2
45797231,11290,966,4,522,2009,1,1,5,2,183222,4,0,1,1,0,14,4
45788014,16308,792.627815866797,4,748,2012,9,1,2,2.4,230400,4,2,1,1,0,1,6
44075364,25089,769,6,773,2011,2,0,1,2.2,260000,4,1,2,1,0,14,2
45792892,9095,644,1,317,2011,9,1,5,1.8,77906,4,0,1,1,0,1,4
45765506,1568,2018,7,822,2015,4,1,5,2,128000,8,0,0,1,0,14,12
45788872,17249,584,4,387,2014,9,0,5,1.8,98400,4,0,1,1,0,7,8
45759967,40769,456,7,280,2015,9,1,2,2.5,134000,6,0,2,1,0,1,12
45641925,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45809021,9198,308,7,145,2015,3,1,2,1.5,143876,4,0,1,1,0,14,4
45810946,3293,761,7,643,2010,3,1,2,1.8,127061,4,0,1,1,0,7,12
45760542,24148,779,7,680,2013,4,0,5,2.5,52000,4,0,0,1,0,1,12
45802915,41720,891,4,733,2016,4,1,1,2,129388,4,0,1,1,0,7,4
45781828,14069,1356,5,516,2014,4,1,5,4.6,76000,8,2,0,1,0,7,12
45803937,23687,639,4,817,2014,4,1,1,2,60781,4,0,1,1,0,14,4
45797992,15718,687,4,387,2010,9,1,5,1.6,104282,4,0,1,1,0,12,4
45772672,784,878,7,298,2009,3,1,5,1.8,324520,4,0,1,1,0,7,12
41496435,25,1599.33333333333,3,425,2003,3,0,5,1.5,189000,4,2,1,1,1,2,4
45806840,18503,751,4,748,2013,9,1,5,2.4,107000,4,2,1,1,0,12,12
45804293,15367,1268,7,651,2012,3,0,2,1.5,164000,4,3,1,1,1,14,8
45730059,25889,528,4,387,2014,9,1,5,1.6,113000,4,0,1,1,0,14,4
45789828,16621,792.627815866797,4,748,2011,9,0,5,2.4,120000,4,2,1,1,0,2,12
45804824,34240,639,4,817,2014,4,1,1,2,119401,4,0,1,1,0,14,4
45806216,20385,582.788167938931,7,643,2013,9,0,2,1.8,150400,4,0,1,1,0,12,6
45797542,37125,1249,4,526,2017,10,1,1,2.5,168645,4,0,1,1,0,12,4
45776830,13485,639,2,452,2014,9,1,5,2,43000,4,0,1,1,0,1,10
45768968,392,645,7,643,2011,4,1,2,1.8,146184,4,0,1,1,0,14,12
45809915,30966,584,3,293,2014,9,1,5,1.8,76989,4,0,1,1,0,14,4
45733405,49751,891,4,748,2016,9,1,5,2,106000,4,0,1,1,0,1,4
45678105,13172,749.991967871486,7,145,2013,3,0,2,1.5,185000,4,3,1,1,1,14,4
45239809,15681,2959,7,576,1993,4,1,1,4.2,126000,6,1,0,1,0,6,0
45800568,15053,1711.27272727273,0,871,2000,4,1,5,4.4,250000,8,2,0,1,0,1,4
45763861,627,645,4,387,2011,4,1,5,1.8,172502,4,0,1,1,0,1,12
45764869,627,1058,6,361,2012,9,1,1,3.5,318285,6,0,0,1,0,1,12
45797228,11290,966,4,522,2009,1,1,5,2,139448,4,0,1,1,0,12,4
45661660,549,1018,6,605,2011,4,1,1,3,251120,6,0,0,1,0,1,12
45776746,20698,753,7,268,2012,9,1,2,2.4,198400,4,0,1,1,0,11,0
45772643,1254,2705,7,535,2005,4,1,5,3.3,244283,6,0,1,1,0,1,12
45809581,12432,585,1,317,2013,9,1,5,1.8,114335,4,0,1,1,0,12,4
45804467,25889,836,4,817,2010,4,1,1,2,94131,4,0,1,1,0,2,4
45812732,3136,777,7,268,2014,9,1,5,2.5,55811,4,0,1,1,0,1,12
45796974,10945,1185,4,526,2009,7,1,1,2.5,85678,4,0,1,1,0,12,4
45816418,51746,1811,5,516,2010,4,1,5,4.6,220000,8,2,0,1,0,14,0
45793251,14113,1017,1,639,2017,4,1,5,2,27992,4,0,1,1,0,12,4
45793570,6583,961,1,289,2009,4,1,1,2,51480,4,0,1,1,0,1,4
45523729,24775,1695.28571428571,6,251,2006,9,1,5,2,180000,8,2,2,1,0,7,8
45791262,51746,917,0,97,2014,9,1,5,3,53065,6,2,2,1,0,12,12
45656726,392,761,7,643,2010,3,1,2,1.8,267165,4,0,1,1,0,14,12
45802473,18211,528,4,547,2014,3,1,1,1.6,208791,4,0,1,1,0,14,4
45771470,54568,1360,5,517,2013,4,1,5,4.6,202651,8,0,0,1,0,1,0
45773575,251,607,7,268,2019,4,1,2,2.5,56834,4,0,1,1,0,1,12
45624756,29479,1058,7,535,2012,4,1,2,3.5,205250,6,0,0,1,0,12,12
44918942,10976,888.488372093023,7,643,2006,3,1,2,1.5,168000,4,3,1,1,0,4,10
45732747,10663,765,4,748,2015,9,1,4,2,343047,4,0,1,1,0,12,4
45435759,26030,749,4,817,2014,4,1,5,2.4,70000,4,2,0,1,0,7,6
45810892,251,650,1,317,2016,9,1,5,1.4,133346,4,0,1,1,0,3,12
45646500,627,1055,6,201,2013,9,1,5,3.5,105014,6,0,0,1,0,1,12
45777011,15681,585,4,387,2013,9,0,5,1.8,131638,4,0,1,1,0,5,0
45798509,15681,640,4,748,2013,9,1,4,2,113000,4,2,1,1,0,12,4
45329787,5488,939.882352941176,7,849,2000,3,1,5,1,0,4,0,1,1,1,12,2
45787421,59586,1104,0,871,2015,4,1,5,3,143000,6,2,0,1,0,2,16
45814994,6586,609,7,268,2018,9,1,2,2.5,272781,4,0,1,1,0,1,12
45788674,21482,585,7,643,2013,9,0,2,1.8,123000,4,0,1,1,0,1,0
45768989,16621,582.788167938931,7,643,2010,3,0,2,1.8,120000,4,0,1,1,0,12,4
44232129,10349,1267,7,145,2013,3,0,2,1.5,77000,4,0,1,1,1,1,10
39692498,250,1500.5,7,583,2015,4,0,1,3,80000,4,0,0,1,0,1,8
45732632,14909,765,4,748,2015,9,1,4,2,283593,4,0,1,1,0,12,4
45238260,21326,781,7,268,2012,9,1,5,2.5,12300,4,2,1,1,0,1,12
45801602,20266,531,4,387,2012,9,1,5,1.6,106400,4,0,1,1,0,12,4
45710520,27598,2959,7,576,2002,4,1,5,2,196000,8,0,0,1,0,7,4
45762580,2744,751,4,748,2013,9,1,2,2.4,126690,4,0,1,1,0,12,0
45793707,5018,1282,1,289,2007,4,1,1,2,54647,4,0,1,1,0,14,4
45793326,11604,489,1,768,2016,9,1,5,1,33492,4,0,1,1,0,14,4
45813915,78,1172,6,361,2011,9,1,5,3.5,242685,6,0,0,1,0,1,12
45660977,16621,915,0,871,2014,4,1,1,3,110715,6,0,0,1,0,14,0
45803936,17634,836,4,817,2010,4,1,1,2,149800,4,0,1,1,0,2,4
45801443,9252,531,4,138,2012,3,1,1,1.6,64160,4,0,1,1,0,1,4
45573586,28225,707,0,84,2011,9,1,5,2,200000,4,2,0,1,0,7,0
45798073,13771,790,4,387,2009,9,1,5,1.6,99110,4,0,1,1,0,12,4
45768192,1490,586,5,258,2012,3,1,2,1.8,174106,4,0,1,1,0,14,0
29267633,120,1429.8433516297,6,357,2003,9,1,5,3.2,130000,6,2,2,1,0,1,8
45618562,6899,872.02838865217,7,464,2004,10,0,5,1.5,150000,4,0,0,1,1,12,12
45812566,20385,781,7,268,2012,9,0,5,2.5,10000,6,2,1,1,0,14,16
45764935,282,2455,5,517,2008,4,1,5,2,218126,8,0,0,1,0,1,0
45802743,38445,891,4,733,2016,4,1,1,2,180000,4,0,1,1,0,12,4
45813643,5018,603,7,535,2015,4,1,2,3.5,73954,6,0,0,1,0,2,12
45808885,43360,1055,2,421,2013,4,1,5,3.5,106604,4,0,1,1,0,12,4
45398915,43278,826.8,6,837,2014,7,0,1,2.2,140000,4,2,2,1,0,14,6
45766358,125,1664,7,822,2013,1,1,5,2,234683,8,0,2,1,0,14,12
45809501,45044,891,1,289,2016,4,1,1,2,62814,4,0,1,1,0,7,4
45641706,24775,784,3,425,2017,3,1,5,1.5,25000,4,0,1,1,0,10,12
45731528,46919,1327,4,526,2018,10,1,1,2.5,71689,4,0,1,1,0,7,4
45767394,627,475,1,853,2012,4,1,2,1.4,188419,4,0,1,1,0,11,0
45797690,19707,583,4,387,2011,9,1,5,1.6,176486,4,0,1,1,0,14,4
45773012,19130,1292,6,502,2016,4,1,5,3,49499,6,0,0,1,0,12,0
45785093,33556,456,7,268,2015,9,1,2,2.5,123198,4,2,1,1,0,2,12
45789088,18503,673.483990147783,4,387,2014,9,0,5,1.8,192000,4,2,1,1,0,7,8
45732585,42692,640,4,733,2013,4,1,1,2,130180,4,0,1,1,0,12,4
45809670,44849,697,3,293,2015,1,1,5,1.8,62877,4,0,1,1,0,11,4
45752121,6586,1338.90845620294,0,22,1997,9,1,5,1.8,245000,4,0,2,1,0,1,4
45712250,50,582.788167938931,7,643,2011,3,0,2,1.8,128965,4,0,1,1,0,14,6
45809486,41055,891,1,289,2016,4,1,1,2,70922,4,0,1,1,0,14,4
45806872,1019,585,7,643,2013,3,1,2,1.8,173933,4,0,1,1,0,12,12
45649812,220,1399,5,701,2010,4,1,2,3.5,317470,6,0,0,1,0,7,12
45804348,23521,919,0,57,2012,9,1,5,3,82990,6,0,2,1,0,14,0
45802783,25873,640,4,733,2013,4,1,1,2,41203,4,0,1,1,0,12,4
45698188,17249,888.488372093023,7,643,2009,3,1,2,1.8,185600,4,3,1,1,0,5,4
45801646,19416,583,4,387,2011,9,1,5,1.6,120581,4,0,1,1,0,12,4
45810302,22567,642,1,620,2012,9,1,5,2,60080,4,0,1,1,0,1,4
45523452,10349,1079,7,220,2018,4,1,5,2,38712,4,0,1,1,0,14,12
45807567,22580,919,0,867,2012,4,1,5,3,130000,6,2,0,1,0,14,12
45804418,31245,2108,5,572,2009,9,1,5,4.6,188266,4,0,1,1,0,1,4
45802077,18500,862,4,526,2011,10,1,1,2.5,222604,4,0,1,1,0,1,4
45769191,314,862,2,409,2011,4,1,2,2.5,130306,4,0,0,1,0,6,0
44218307,40,1599.33333333333,3,425,2003,9,0,5,1.5,145000,4,0,1,1,1,14,2
43744062,20385,582.788167938931,7,643,2012,9,0,2,1.8,180000,4,0,1,1,0,7,8
45646042,3450,607,7,268,2019,9,1,2,2.5,9626,4,0,1,1,0,1,12
45621642,392,919,0,871,2012,4,1,1,3,296395,6,0,0,1,0,7,0
45797249,45204,1017,4,387,2017,9,1,5,2,31022,4,0,1,1,0,7,4
