Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Age,Miles_per_year,Brand_Model
20800,781.0,TOYOTA,RAV 4,2012,Jeep,0,Petrol,2.5,77000,4,Automatic,Front,4,Left wheel,White,6,13,5923.076923076923,TOYOTA_RAV 4
38163,1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,104000,4,Automatic,Front,4,Left wheel,Blue,4,9,11555.555555555555,HYUNDAI_H1
188,1172.0,LEXUS,RX 450,2011,Jeep,1,Hybrid,3.5,101816,6,Automatic,4x4,4,Left wheel,Black,12,14,7272.571428571428,LEXUS_RX 450
314,2410.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,6.2,274771,8,Automatic,Rear,4,Left wheel,White,12,15,18318.066666666666,MERCEDES-BENZ_E 350
10000,,HONDA,Step Wagon,2000,Minivan,0,LPG,2.0,100000,4,Automatic,4x4,4,Right-hand drive,Silver,2,25,4000.0,HONDA_Step Wagon
68148,1077.0,HYUNDAI,Santa FE,2019,Jeep,1,Diesel,2.0,47778,4,Automatic,Front,4,Left wheel,Grey,4,6,7963.0,HYUNDAI_Santa FE
3607,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,156518,4,Automatic,Front,4,Left wheel,White,12,13,12039.846153846154,TOYOTA_Camry
13500,761.0,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,141000,4,Tiptronic,Front,4,Left wheel,Red,8,15,9400.0,TOYOTA_Prius
470,1327.0,TOYOTA,RAV 4,2018,Jeep,1,Petrol,2.5,17214,4,Automatic,4x4,4,Left wheel,Black,12,7,2459.1428571428573,TOYOTA_RAV 4
6586,1077.0,TOYOTA,CHR,2019,Coupe,1,Petrol,2.0,5219,4,Automatic,Front,4,Left wheel,White,12,6,869.8333333333334,TOYOTA_CHR
56450,,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.5,107000,6,Tiptronic,4x4,4,Left wheel,White,6,13,8230.76923076923,MERCEDES-BENZ_ML 350
34240,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,131959,4,Automatic,Front,4,Left wheel,White,4,8,16494.875,HYUNDAI_Tucson
1411,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,266061,6,Automatic,4x4,4,Left wheel,Black,12,16,16628.8125,MERCEDES-BENZ_E 350
15681,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,140800,6,Automatic,4x4,4,Left wheel,Black,0,12,11733.333333333334,MERCEDES-BENZ_E 350
941,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,270410,4,Automatic,Front,4,Left wheel,White,12,11,24582.727272727272,TOYOTA_Prius
18817,,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.8,119000,4,Tiptronic,Front,4,Left wheel,Grey,12,14,8500.0,HYUNDAI_Elantra
13771,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,159048,4,Automatic,Front,4,Left wheel,Silver,4,15,10603.2,HYUNDAI_Elantra
5018,891.0,FORD,Fusion,2016,Sedan,1,Petrol,2.0,93354,4,Automatic,Front,4,Left wheel,White,12,9,10372.666666666666,FORD_Fusion
25089,,TOYOTA,RAV 4,2011,Jeep,0,Petrol,2.5,150400,4,Automatic,4x4,4,Left wheel,Brown,8,14,10742.857142857143,TOYOTA_RAV 4
14113,,FORD,Transit,1999,Microbus,0,Diesel,2.5,136000,4,Manual,Rear,4,Left wheel,White,2,26,5230.7692307692305,FORD_Transit
12272,501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,141053,4,Automatic,Front,4,Left wheel,White,4,11,12823.0,TOYOTA_Aqua
3293,900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.4,114885,4,Automatic,Front,4,Left wheel,Black,12,10,11488.5,HYUNDAI_Sonata
10450,,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,311000,2,Automatic,Front,4,Right-hand drive,White,6,13,23923.076923076922,HONDA_FIT
38400,642.0,BMW,528,2012,Sedan,1,Petrol,2.0,158400,4,Tiptronic,Rear,4,Left wheel,Black,12,13,12184.615384615385,BMW_528
17305,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,157224,4,Automatic,Front,4,Left wheel,Grey,4,14,11230.285714285714,HYUNDAI_Sonata
3293,978.0,TOYOTA,Corolla,2019,Sedan,1,Petrol,1.8,54307,4,Automatic,Front,4,Left wheel,Black,12,6,9051.166666666666,TOYOTA_Corolla
38809,639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,152914,4,Automatic,Front,4,Left wheel,Grey,4,11,13901.272727272728,HYUNDAI_Santa FE
30405,585.0,HONDA,Civic,2013,Sedan,1,Petrol,1.8,131782,4,Automatic,Front,4,Left wheel,Red,4,12,10981.833333333334,HONDA_Civic
19444,640.0,FORD,Fusion SE,2013,Sedan,0,Hybrid,2.0,86427,4,Automatic,Front,4,Left wheel,Silver,8,12,7202.25,FORD_Fusion SE
28225,1017.0,HYUNDAI,Lantra LIMITED,2017,Sedan,0,Petrol,2.0,54080,4,Automatic,Front,4,Left wheel,Black,8,8,6760.0,HYUNDAI_Lantra LIMITED
18817,442.0,CHEVROLET,Malibu,2017,Sedan,1,Hybrid,1.8,30000,4,Tiptronic,Front,4,Left wheel,Black,0,8,3750.0,CHEVROLET_Malibu
40224,765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,2.0,100369,4,Automatic,Front,4,Left wheel,White,4,10,10036.9,HYUNDAI_Tucson
20385,1624.0,MERCEDES-BENZ,C 320,2009,Sedan,1,Petrol,3.5,200000,6,Tiptronic,Rear,4,Left wheel,Beige,0,16,12500.0,MERCEDES-BENZ_C 320
16138,503.0,TOYOTA,Aqua,2012,Sedan,1,Hybrid,1.5,118000,4,Automatic,Front,4,Left wheel,Yellow,4,13,9076.923076923076,TOYOTA_Aqua
10349,,TOYOTA,Prius,2007,Sedan,0,Hybrid,1.5,180000,4,Variator,Front,4,Left wheel,Silver,0,18,10000.0,TOYOTA_Prius
39750,1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,73357,4,Automatic,Front,4,Left wheel,White,4,8,9169.625,HYUNDAI_H1
1568,1172.0,TOYOTA,Highlander,2011,Jeep,1,Hybrid,3.5,342622,6,Automatic,4x4,4,Left wheel,Black,12,14,24473.0,TOYOTA_Highlander
58507,731.0,CHEVROLET,Malibu,2019,Sedan,1,Petrol,1.3,1878,4,Automatic,Front,4,Left wheel,White,4,6,313.0,CHEVROLET_Malibu
18189,645.0,TOYOTA,Camry,2011,Sedan,0,Petrol,1.8,140000,4,Automatic,Front,4,Left wheel,White,6,14,10000.0,TOYOTA_Camry
10349,,MERCEDES-BENZ,S 430,2000,Sedan,1,Petrol,4.3,145000,8,Automatic,Rear,4,Left wheel,Golden,8,25,5800.0,MERCEDES-BENZ_S 430
15681,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,322292,4,Automatic,Front,4,Left wheel,Silver,4,9,35810.22222222222,HYUNDAI_Sonata
94,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,1600,4,Automatic,Rear,4,Left wheel,Black,12,8,200.0,MERCEDES-BENZ_E 300
392,481.0,FORD,Fusion,2017,Sedan,1,Hybrid,2.0,89758,4,Automatic,Front,4,Left wheel,White,0,8,11219.75,FORD_Fusion
7527,,MERCEDES-BENZ,E 240,1998,Sedan,0,Petrol,2.4,270000,6,Manual,Rear,4,Left wheel,Silver,6,27,10000.0,MERCEDES-BENZ_E 240
7840,,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2.0,180003,4,Manual,Rear,4,Left wheel,Black,4,27,6666.777777777777,MERCEDES-BENZ_E 200
32929,,TOYOTA,Land Cruiser 100,2001,Jeep,0,Diesel,4.2,30300,6,Manual,4x4,4,Left wheel,White,4,24,1262.5,TOYOTA_Land Cruiser 100
14113,,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,139000,4,Automatic,Front,4,Left wheel,Silver,12,12,11583.333333333334,TOYOTA_Aqua
13015,830.0,FORD,Escape,2019,Sedan,1,Petrol,1.5,4309,4,Automatic,Front,4,Left wheel,White,12,6,718.1666666666666,FORD_Escape
18240,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,119921,4,Automatic,Front,4,Left wheel,Grey,4,14,8565.785714285714,HYUNDAI_Elantra
68681,1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,4,Left wheel,Black,0,9,13040.888888888889,MERCEDES-BENZ_GLE 350
56136,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,50963,4,Automatic,Rear,4,Left wheel,Black,12,8,6370.375,MERCEDES-BENZ_E 300
24462,,HYUNDAI,Veloster Turbo,2016,Hatchback,1,Petrol,1.6,77000,4,Manual,Front,2,Left wheel,Golden,8,9,8555.555555555555,HYUNDAI_Veloster Turbo
21012,,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,78000,4,Variator,Front,4,Left wheel,Red,7,13,6000.0,TOYOTA_Prius
11604,502.0,HONDA,FIT,2013,Sedan,0,Petrol,1.5,47000,4,Tiptronic,Front,4,Left wheel,Blue,12,12,3916.6666666666665,HONDA_FIT
470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,229904,6,Automatic,4x4,4,Left wheel,Black,12,15,15326.933333333332,MERCEDES-BENZ_E 350
19757,585.0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,195000,4,Automatic,Front,4,Left wheel,Black,12,12,16250.0,TOYOTA_Prius
8467,503.0,HONDA,FIT,2012,Hatchback,0,Petrol,1.5,33000,4,Tiptronic,Front,4,Left wheel,Black,10,13,2538.4615384615386,HONDA_FIT
392,1091.0,TOYOTA,RAV 4,2016,Jeep,1,Petrol,2.5,125675,4,Automatic,4x4,4,Left wheel,Red,12,9,13963.888888888889,TOYOTA_RAV 4
17249,,FORD,Focus,2013,Hatchback,1,Petrol,2.0,152000,4,Tiptronic,Front,4,Left wheel,Black,8,12,12666.666666666666,FORD_Focus
8781,,FORD,Transit,1995,Microbus,0,Diesel,2.5,30000,4,Manual,Rear,5,Left wheel,Carnelian red,2,30,1000.0,FORD_Transit
23414,779.0,HYUNDAI,H1,2013,Universal,1,Diesel,2.5,193881,4,Automatic,Front,4,Left wheel,Silver,4,12,16156.75,HYUNDAI_H1
1411,891.0,HYUNDAI,Elantra,2016,Hatchback,1,Petrol,2.0,47074,4,Automatic,Front,4,Left wheel,Silver,12,9,5230.444444444444,HYUNDAI_Elantra
10976,,FORD,Mustang,2005,Coupe,0,Petrol,4.0,124000,6,Automatic,Rear,2,Left wheel,Carnelian red,6,20,6200.0,FORD_Mustang
9408,,MERCEDES-BENZ,S 500,1999,Sedan,1,Petrol,5.0,25000,8,Tiptronic,Rear,4,Left wheel,Black,6,26,961.5384615384615,MERCEDES-BENZ_S 500
12858,518.0,TOYOTA,Camry,2016,Sedan,1,Hybrid,2.5,67429,4,Automatic,Front,4,Left wheel,Golden,12,9,7492.111111111111,TOYOTA_Camry
15681,,MERCEDES-BENZ,ML 500,2004,Jeep,1,LPG,5.0,299200,8,Automatic,4x4,4,Left wheel,Black,8,21,14247.619047619048,MERCEDES-BENZ_ML 500
31047,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,132349,6,Automatic,4x4,4,Left wheel,Grey,12,11,12031.727272727272,MERCEDES-BENZ_E 350
21326,,MERCEDES-BENZ,E 320 bluetec,2007,Sedan,1,Diesel,3.0,272000,6,Tiptronic,Rear,4,Left wheel,White,12,18,15111.111111111111,MERCEDES-BENZ_E 320 bluetec
44517,1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,66067,4,Automatic,Front,4,Left wheel,White,4,8,8258.375,HYUNDAI_Tucson
35900,640.0,MERCEDES-BENZ,CLA 250,2013,Sedan,1,Petrol,2.0,97000,4,Tiptronic,Front,4,Left wheel,Black,12,12,8083.333333333333,MERCEDES-BENZ_CLA 250
27654,640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,118409,4,Automatic,Front,4,Left wheel,Red,4,12,9867.416666666666,HYUNDAI_Tucson
20005,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,129013,4,Automatic,Front,4,Left wheel,Grey,4,14,9215.214285714286,HYUNDAI_Elantra
16935,1195.0,FORD,Transit,2008,Microbus,0,Diesel,2.2,182320,4,Manual,Front,4,Left wheel,White,4,17,10724.70588235294,FORD_Transit
220,259.0,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,110958,4,Automatic,Front,4,Left wheel,Black,0,11,10087.09090909091,CHEVROLET_Volt
3763,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,124912,4,Automatic,Front,4,Left wheel,White,12,12,10409.333333333334,TOYOTA_Camry
125,1664.0,TOYOTA,Tundra,2013,Coupe,1,Petrol,5.7,234683,8,Automatic,Rear,4,Left wheel,White,12,12,19556.916666666668,TOYOTA_Tundra
16308,640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,194210,4,Automatic,Front,4,Left wheel,Black,4,12,16184.166666666666,HYUNDAI_Sonata
26657,,BMW,535,2009,Sedan,1,Petrol,3.0,163000,6,Tiptronic,4x4,4,Left wheel,Blue,8,16,10187.5,BMW_535
1568,1493.0,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,4,Left wheel,Grey,12,9,8578.333333333334,MERCEDES-BENZ_E 350
26971,,CHEVROLET,Volt PREMIER,2013,Sedan,1,Plug-in Hybrid,1.4,129000,4,Automatic,Front,4,Left wheel,Grey,8,12,10750.0,CHEVROLET_Volt PREMIER
15681,,TOYOTA,Prius,2010,Hatchback,1,LPG,1.8,360000,4,Variator,Front,4,Left wheel,Blue,4,15,24000.0,TOYOTA_Prius
16308,645.0,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,158836,4,Automatic,Front,4,Left wheel,Beige,12,14,11345.42857142857,TOYOTA_Prius
49864,1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,82021,4,Automatic,Front,4,Left wheel,Grey,4,15,5468.066666666667,LEXUS_RX 350
15053,738.0,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,0,4,Automatic,Front,4,Left wheel,White,0,8,0.0,CHEVROLET_Cruze
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,546691,4,Automatic,Front,4,Left wheel,Orange,4,10,54669.1,HYUNDAI_Sonata
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,Left wheel,Black,12,17,10330.235294117647,MERCEDES-BENZ_E 350
14166,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,170713,4,Automatic,Front,4,Left wheel,White,4,13,13131.76923076923,HYUNDAI_Elantra
9408,394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,130000,4,Automatic,Front,4,Left wheel,Black,12,11,11818.181818181818,TOYOTA_Camry
36231,1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,182541,4,Automatic,Front,4,Left wheel,Silver,4,9,20282.333333333332,HYUNDAI_H1
31,353.0,LEXUS,CT 200h,2015,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,4,Left wheel,Grey,0,10,0.0,LEXUS_CT 200h
19444,,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,1888000,4,Variator,Front,4,Left wheel,White,10,15,125866.66666666667,TOYOTA_Prius
32973,639.0,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,130791,4,Automatic,Front,4,Left wheel,White,4,11,11890.09090909091,CHEVROLET_Captiva
282,2455.0,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,218126,8,Automatic,4x4,4,Left wheel,Black,0,17,12830.941176470587,LEXUS_GX 470
57391,,TOYOTA,CHR,2018,Jeep,1,Petrol,1.2,12000,4,Tiptronic,4x4,4,Left wheel,White,12,7,1714.2857142857142,TOYOTA_CHR
32615,639.0,BMW,320,2014,Sedan,1,Petrol,2.0,59733,4,Tiptronic,Rear,4,Left wheel,Black,12,11,5430.272727272727,BMW_320
1490,810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,91838,4,Automatic,Front,4,Left wheel,Silver,12,9,10204.222222222223,HYUNDAI_Elantra
39189,831.0,HONDA,FIT,2018,Hatchback,1,Petrol,1.5,6213,4,Automatic,Front,4,Left wheel,Blue,4,7,887.5714285714286,HONDA_FIT
12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,189530,6,Automatic,4x4,4,Left wheel,Black,12,15,12635.333333333334,MERCEDES-BENZ_E 350
1646,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.0,59099,6,Automatic,4x4,4,Left wheel,White,0,9,6566.555555555556,MERCEDES-BENZ_GLE 350
7683,810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,121840,4,Automatic,Front,4,Left wheel,Blue,12,9,13537.777777777777,HYUNDAI_Elantra
14113,,FORD,Fiesta,2013,Hatchback,0,Petrol,1.6,89000,4,Automatic,Front,4,Left wheel,Blue,9,12,7416.666666666667,FORD_Fiesta
314,1598.0,BMW,328,2008,Coupe,1,Petrol,3.0,96000,6,Tiptronic,4x4,2,Left wheel,White,12,17,5647.058823529412,BMW_328
24681,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,135691,4,Automatic,Front,4,Left wheel,Grey,4,14,9692.214285714286,HYUNDAI_Tucson
26594,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,179918,4,Automatic,Front,4,Left wheel,Silver,4,11,16356.181818181818,HYUNDAI_H1
1019,765.0,BMW,328,2015,Sedan,1,Petrol,2.0,111166,4,Automatic,Rear,4,Left wheel,Silver,12,10,11116.6,BMW_328
11290,690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,59858,6,Automatic,Front,4,Left wheel,Silver,12,9,6650.888888888889,LEXUS_RX 450
9832,707.0,CHEVROLET,Cruze,2011,Sedan,1,Diesel,2.0,169875,4,Automatic,Front,4,Left wheel,White,4,14,12133.92857142857,CHEVROLET_Cruze
11917,,HONDA,FIT,2010,Hatchback,0,Petrol,1.5,206400,4,Tiptronic,Front,4,Left wheel,Grey,6,15,13760.0,HONDA_FIT
1882,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,3.5,146395,6,Automatic,Rear,4,Left wheel,Grey,12,11,13308.636363636364,MERCEDES-BENZ_E 350
15681,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,265917,4,Automatic,Front,4,Left wheel,Silver,4,9,29546.333333333332,HYUNDAI_Sonata
18817,,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,116800,4,Tiptronic,Rear,4,Left wheel,White,0,11,10618.181818181818,HYUNDAI_Elantra
14897,862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,54862,4,Automatic,Front,4,Left wheel,Yellow,4,14,3918.714285714286,HYUNDAI_H1
28222,,MERCEDES-BENZ,Vito 115 CDI,2005,Minivan,0,Diesel,2.2,308050,4,Manual,Rear,4,Left wheel,Silver,4,20,15402.5,MERCEDES-BENZ_Vito 115 CDI
1411,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,266061,6,Automatic,4x4,4,Left wheel,Black,12,16,16628.8125,MERCEDES-BENZ_E 350
8467,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,419603,4,Automatic,Front,4,Left wheel,Orange,4,11,38145.72727272727,HYUNDAI_Sonata
3920,738.0,CHEVROLET,Cruze,2017,Sedan,1,Petrol,1.4,52661,4,Automatic,Front,4,Left wheel,Black,12,8,6582.625,CHEVROLET_Cruze
16621,1185.0,TOYOTA,Camry,2009,Sedan,0,Petrol,2.5,60250,4,Tiptronic,Front,4,Left wheel,Red,16,16,3765.625,TOYOTA_Camry
30,,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,4,Right-hand drive,Silver,4,23,0.0,HONDA_FIT
37125,1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,168645,4,Automatic,Front,4,Left wheel,Silver,4,8,21080.625,HYUNDAI_H1
14740,,FORD,Focus SE,2013,Hatchback,1,Petrol,1.5,197000,4,Manual,Front,4,Left wheel,Black,2,12,16416.666666666668,FORD_Focus SE
35,,TOYOTA,Prius,2014,Sedan,0,Hybrid,1.8,160960,4,Variator,Front,4,Left wheel,White,0,11,14632.727272727272,TOYOTA_Prius
43143,1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,2.0,35168,4,Automatic,Front,4,Left wheel,Grey,4,7,5024.0,HYUNDAI_Elantra
22580,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,50930,4,Automatic,Rear,4,Left wheel,Black,12,8,6366.25,MERCEDES-BENZ_E 300
1098,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,398069,4,Automatic,Front,4,Left wheel,Black,12,11,36188.09090909091,TOYOTA_Camry
49237,1342.0,TOYOTA,Tacoma,2017,Jeep,1,Petrol,2.7,94262,4,Automatic,Rear,4,Left wheel,White,12,8,11782.75,TOYOTA_Tacoma
18503,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,1,Petrol,3.0,12200,6,Tiptronic,Rear,4,Left wheel,White,8,15,813.3333333333334,MERCEDES-BENZ_C 300
27190,639.0,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.0,57870,4,Automatic,Front,4,Left wheel,White,4,11,5260.909090909091,CHEVROLET_Malibu
13962,836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,259385,4,Automatic,Front,4,Left wheel,Silver,4,15,17292.333333333332,HYUNDAI_Santa FE
1098,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,398069,4,Automatic,Front,4,Left wheel,Black,12,11,36188.09090909091,TOYOTA_Camry
24415,640.0,CHEVROLET,Orlando,2013,Jeep,1,Diesel,2.0,40299,4,Automatic,Front,4,Left wheel,Silver,4,12,3358.25,CHEVROLET_Orlando
31988,1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,4.6,155976,8,Automatic,4x4,4,Left wheel,White,0,9,17330.666666666668,LEXUS_GX 460
6300,,TOYOTA,VOXY,2003,Minivan,0,Petrol,2.0,3552100,4,Automatic,Front,4,Right-hand drive,Black,5,22,161459.0909090909,TOYOTA_VOXY
470,1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,138070,6,Automatic,4x4,4,Left wheel,Black,12,15,9204.666666666666,LEXUS_RX 350
42024,,TOYOTA,Prius,2016,Hatchback,0,Petrol,1.8,83000,4,Automatic,Front,4,Left wheel,Grey,12,9,9222.222222222223,TOYOTA_Prius
392,1017.0,MERCEDES-BENZ,A 140,2017,Jeep,1,Petrol,2.0,38918,4,Automatic,4x4,4,Left wheel,White,12,8,4864.75,MERCEDES-BENZ_A 140
54568,1360.0,LEXUS,GX 470,2013,Jeep,1,Petrol,4.6,202651,8,Automatic,4x4,4,Left wheel,Black,0,12,16887.583333333332,LEXUS_GX 470
470,1273.0,MERCEDES-BENZ,ML 350,2015,Jeep,1,Petrol,3.5,82819,6,Automatic,4x4,4,Left wheel,Silver,12,10,8281.9,MERCEDES-BENZ_ML 350
5645,,TOYOTA,Passo,2005,Hatchback,0,Petrol,1.0,135000,4,Automatic,Front,4,Right-hand drive,White,2,20,6750.0,TOYOTA_Passo
54568,1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,4.6,255406,8,Automatic,4x4,4,Left wheel,Black,0,13,19646.615384615383,LEXUS_GX 460
8377,308.0,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,1.5,178442,4,Automatic,Front,4,Left wheel,Silver,4,10,17844.2,TOYOTA_Aqua
11851,531.0,CHEVROLET,Aveo,2012,Hatchback,1,Petrol,1.6,50000,4,Automatic,Front,4,Left wheel,Silver,4,13,3846.153846153846,CHEVROLET_Aveo
15063,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,52717,4,Automatic,Front,4,Left wheel,Black,4,15,3514.4666666666667,HYUNDAI_H1
51028,1079.0,HYUNDAI,Santa FE,2018,Jeep,1,Diesel,2.0,102934,4,Automatic,Front,4,Left wheel,White,4,7,14704.857142857143,HYUNDAI_Santa FE
11133,,TOYOTA,Ist,2005,Hatchback,0,LPG,1.5,137000,4,Automatic,Front,4,Right-hand drive,Black,2,20,6850.0,TOYOTA_Ist
10349,1268.0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.5,131000,4,Automatic,Front,4,Right-hand drive,Black,6,13,10076.923076923076,TOYOTA_Aqua
2901,749.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.4,158714,4,Automatic,Front,4,Left wheel,White,12,11,14428.545454545454,HYUNDAI_Sonata
11604,562.0,CHEVROLET,Cruze,2015,Sedan,0,Petrol,1.4,76000,4,Automatic,Front,4,Left wheel,Blue,0,10,7600.0,CHEVROLET_Cruze
31361,,MERCEDES-BENZ,Sprinter,2004,Microbus,1,Diesel,2.7,200000,5,Manual,Rear,2,Left wheel,White,2,21,9523.809523809523,MERCEDES-BENZ_Sprinter
10976,,MERCEDES-BENZ,E 320,2000,Sedan,1,CNG,3.2,0,6,Tiptronic,Rear,4,Left wheel,Silver,6,25,0.0,MERCEDES-BENZ_E 320
73698,,TOYOTA,Camry,2019,Sedan,1,Petrol,2.5,6417,4,Automatic,Front,4,Left wheel,Brown,12,6,1069.5,TOYOTA_Camry
13956,603.0,LEXUS,RX 450,2015,Jeep,1,Hybrid,3.5,143619,6,Automatic,4x4,4,Left wheel,Black,12,10,14361.9,LEXUS_RX 450
9565,919.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.0,171221,6,Automatic,Rear,4,Left wheel,Black,12,13,13170.846153846154,MERCEDES-BENZ_E 350
10000,,MERCEDES-BENZ,Vito,2006,Minivan,0,Diesel,2.2,1000,4,Manual,Rear,4,Left wheel,Blue,4,19,52.63157894736842,MERCEDES-BENZ_Vito
8467,,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.5,121000,4,Tiptronic,Front,4,Right-hand drive,Silver,4,23,5260.869565217391,TOYOTA_Ist
23521,1058.0,TOYOTA,Highlander,2012,Jeep,1,Petrol,3.5,140966,6,Automatic,4x4,4,Left wheel,Black,12,13,10843.538461538461,TOYOTA_Highlander
35570,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,32000,4,Automatic,Front,4,Left wheel,Grey,4,11,2909.090909090909,HYUNDAI_H1
3136,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,159379,4,Automatic,Front,4,Left wheel,White,12,13,12259.923076923076,TOYOTA_Camry
42000,,MERCEDES-BENZ,Sprinter,2010,Microbus,1,Diesel,2.7,300000,4,Manual,Rear,5,Left wheel,White,2,15,20000.0,MERCEDES-BENZ_Sprinter
941,1058.0,LEXUS,RX 450,2012,Jeep,1,Hybrid,3.5,232357,6,Automatic,4x4,4,Left wheel,Black,12,13,17873.615384615383,LEXUS_RX 450
19121,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,112243,4,Automatic,Front,4,Left wheel,White,4,13,8634.076923076924,HYUNDAI_Elantra
